,comm_1
14595,1093823672828207105
14596,62411223
14597,284314896
14598,1330571320967516160
14599,226794596
14600,2758629001
14601,493574282
14602,965024768
14603,144136352
14604,146031217
14605,116063072
14606,137020204
14607,1576804604
14608,831307756191760388
14609,26562665
14610,18900198
14611,4919355545
14612,1340972741860716544
14613,1147158554895364097
14614,251843666
14615,983832001563242496
14616,22466237
14617,73979487
14618,230814361
14619,125484158
14620,98758958
14621,453764656
14622,1363703866819293190
14623,63334504
14624,1007873798459265024
14625,226548790
14626,1349901101068333057
14627,190476940
14628,803377901857017857
14629,151329511
14630,311157527
14631,3017564161
14632,1070758430338621441
14633,762777483360014336
14634,965986004602621952
14635,17367124
14636,109525870
14637,1077250059589304320
14638,738805760931549184
14639,1268180613087088640
14640,898996441045192704
14641,37356974
14642,174868120
14643,763808739472371712
14644,84016224
14645,1008891593477251072
14646,128180368
14647,182152255
14648,353385636
14649,1286081388744237059
14650,1007766686156709894
14651,906922471
14652,66201574
14653,206649165
14654,2914872137
14655,967772300132126721
14656,1616028294
14657,584099652
14658,384980125
14659,92575645
14660,710909951384756225
14661,1208261019258294272
14662,970748973236461568
14663,4513515918
14664,893977932
14665,146870588
14666,897910914455941120
14667,1165089854557962240
14668,1158430230849212416
14669,216086635
14670,197780380
14671,81253503
14672,191329651
14673,388538896
14674,1421735412
14675,627602327
14676,85966466
14677,758491037727850496
14678,1365317537387458562
14679,1312471137155190784
14680,864589442
14681,1349480766749757448
14682,1254190896314232832
14683,867367044
14684,1684842697
14685,78014946
14686,723501474257506304
14687,1434727801
14688,758468016967393280
14689,1244433330
14690,1309488355101609986
14691,231187746
14692,1164653543174877186
14693,785541246
14694,1112046810829336577
14695,1155763188
14696,231486483
14697,1130263439207784451
14698,164886790
14699,1220114855836966918
14700,1104909408964882432
14701,3439484687
14702,254511850
14703,122802136
14704,118033283
14705,422674296
14706,221503960
14707,83043060
14708,717254809
14709,1129996067850862593
14710,787435333
14711,760960848902950912
14712,990914060
14713,146875989
14714,721182994606768128
14715,48886900
14716,444282590
14717,1062161485445640192
14718,3408109487
14719,1241824682669756418
14720,1102016396182126592
14721,1223847491373801472
14722,277457851
14723,110774025
14724,4729835986
14725,960928702333939713
14726,128819764
14727,965426478
14728,69468956
14729,1239677645438189568
14730,164804924
14731,1295646177195687937
14732,36206294
14733,1220009333636915200
14734,262495947
14735,893204294979248130
14736,801229369280696324
14737,174167538
14738,1279942226504757249
14739,141444139
14740,3219877797
14741,1286678579397505034
14742,239575307
14743,114836590
14744,855820486311325697
14745,92172867
14746,148711988
14747,277496022
14748,627930448
14749,6969452
14750,8859932
14751,349796552
14752,147408388
14753,1731914714
14754,4792014023
14755,96044411
14756,118869860
14757,1167134286518128641
14758,2429894414
14759,170186437
14760,427048768
14761,702323670
14762,154694910
14763,2395547340
14764,3371600439
14765,856713331113066496
14766,317306038
14767,318528405
14768,780980779
14769,1030895492362895370
14770,145704672
14771,376392183
14772,3324235743
14773,1355780258272866305
14774,1097671388037554185
14775,722595300
14776,1118890128737484800
14777,1302779319710887936
14778,2778485094
14779,959790426826919937
14780,490436570
14781,197639400
14782,759884461416652801
14783,366568552
14784,771764172
14785,271169674
14786,809213932686704640
14787,150445830
14788,843998192412889089
14789,1157866141051707392
14790,74739964
14791,113460455
14792,165618932
14793,185821865
14794,2818715179
14795,208912739
14796,209667300
14797,217063086
14798,2347148849
14799,133982737
14800,1469391320
14801,1490483659
14802,49970054
14803,1165035699885789189
14804,998024270893678593
14805,1149492167070629888
14806,143859469
14807,1379554375
14808,4310162237
14809,1352536165
14810,33024510
14811,2377177987
14812,967485021991919621
14813,1341411663942184960
14814,192246573
14815,38889939
14816,1016745081079033856
14817,634675227
14818,1075945133701513216
14819,951479809187729408
14820,1255062255575740416
14821,583015215
14822,394448415
14823,224028974
14824,869208187911753730
14825,17637728
14826,765376129058369536
14827,1252274493940289539
14828,619453055
14829,390405895
14830,741038066
14831,1177390227578642434
14832,1125478031999610881
14833,194241001
14834,1113558527862366208
14835,197296861
14836,1347901545690648577
14837,1156622305801510912
14838,922871213785075714
14839,380557992
14840,614761323
14841,1320646281274994690
14842,2341185654
14843,344994538
14844,417443041
14845,480994571
14846,828596237813297156
14847,113663451
14848,212757361
14849,236658816
14850,485262768
14851,199475450
14852,285739711
14853,68591970
14854,50925952
14855,124637931
14856,87066919
14857,2160812840
14858,2895565085
14859,126432916
14860,2319446535
14861,1087552931883298816
14862,999343274413514752
14863,1294742052022951937
14864,2690788899
14865,2330174443
14866,2555614814
14867,1275830232000475142
14868,827066509
14869,290880929
14870,321075608
14871,2713598831
14872,2569609512
14873,58714177
14874,221251655
14875,35623059
14876,181991857
14877,213780123
14878,1129218913
14879,232687939
14880,548896813
14881,85707552
14882,258083794
14883,4909554106
14884,303386674
14885,153815917
14886,329823575
14887,1301065738745262080
14888,3104852338
14889,189354522
14890,350390399
14891,3239016197
14892,132014476
14893,135313102
14894,1297645076252971012
14895,1220474308071514113
14896,2677074587
14897,283215052
14898,176974376
14899,1179917536126816256
14900,312894277
14901,839725304302211072
14902,1119309515994931200
14903,1369307121314103301
14904,1277981073582907395
14905,952871054
14906,844949999100289024
14907,43154159
14908,41128345
14909,950085594478202880
14910,23714448
14911,27904594
14912,3000581
14913,1394657004
14914,311703912
14915,902682664058138624
14916,329690251
14917,211178314
14918,86159982
14919,1293238022394257409
14920,1340043509169057792
14921,1143173028618088448
14922,177531124
14923,4899431267
14924,176119552
14925,853693451837349888
14926,146262066
14927,384614029
14928,771161916941168640
14929,1204095611341025282
14930,594570161
14931,324146195
14932,307621546
14933,2730097443
14934,172920587
14935,140943304
14936,730897878
14937,178184902
14938,193020648
14939,554610589
14940,1544295571
14941,381276807
14942,159131314
14943,1661121440
14944,1597222548
14945,433117469
14946,1089668553018695680
14947,1231221477669773312
14948,158814958
14949,979044674
14950,184130224
14951,1347217501554429952
14952,2321639246
14953,1493361516
14954,189294376
14955,140461350
14956,187350698
14957,1359206209933479947
14958,171761870
14959,149493823
14960,260820225
14961,1486009549
14962,1312084390072274944
14963,3031756757
14964,831678966532599808
14965,1370536194073899016
14966,1395550513
14967,779498082916503552
14968,1171033824693764096
14969,3504635355
14970,252628274
14971,3312045363
14972,3374818731
14973,361589390
14974,858087305592152064
14975,929499376912912384
14976,273272856
14977,1107637210281590784
14978,160721883
14979,147083822
14980,2294703543
14981,875546161758842881
14982,817261712042651648
14983,938556368604356608
14984,209659788
14985,1358874084235436033
14986,1710945955
14987,986794319360258051
14988,1141080518
14989,246975020
14990,189274364
14991,185011973
14992,720624986
14993,556338101
14994,168658402
14995,1347282840610861057
14996,1416321378
14997,2426818007
14998,10179222
14999,462990600
15000,1124473933439406080
15001,282646083
15002,1218145993562230786
15003,62130862
15004,189689139
15005,55895565
15006,1030475580419043328
15007,1260023169198374914
15008,844900789810331649
15009,144557321
15010,315992271
15011,436047359
15012,208672634
15013,504516259
15014,2352325188
15015,1265525678
15016,400550983
15017,1300798792883724291
15018,2688331615
15019,150123286
15020,129701255
15021,747230145346404352
15022,4297679901
15023,1104870656292909056
15024,51589813
15025,4617417255
15026,240823406
15027,49707864
15028,178785179
15029,604652965
15030,128678288
15031,4485928005
15032,198598621
15033,129360593
15034,1183520368021200896
15035,794305191940124673
15036,118756065
15037,985672747
15038,156875375
15039,17625970
15040,928960593461219328
15041,172192541
15042,3078455297
15043,1212710824696897539
15044,998919052012806149
15045,710068244820918272
15046,3091156348
15047,218492031
15048,1658937450
15049,1289639369922490373
15050,167861130
15051,142310218
15052,2986843666
15053,377054565
15054,301192533
15055,1265352495351697414
15056,2169335559
15057,985657419568222209
15058,834958472059973632
15059,304646603
15060,2339744858
15061,184654869
15062,164255244
15063,187290088
15064,1025066669994139648
15065,938578811725152256
15066,4443608241
15067,3217498420
15068,286393889
15069,1102936651993702400
15070,1193869221555556353
15071,1246784383
15072,2820880847
15073,1239609576
15074,1321300525
15075,833671850
15076,1670475145
15077,868683352198578176
15078,732820116
15079,1011384179840385025
15080,815988545269727232
15081,3379393625
15082,851599148411478017
15083,608460706
15084,978818170076188672
15085,404398175
15086,337280454
15087,212194086
15088,843890998228992000
15089,277460986
15090,150796950
15091,2416272848
15092,2411612466
15093,515541451
15094,2194352021
15095,2343244606
15096,2889156680
15097,145814664
15098,264493738
15099,183668514
15100,1291749194219302915
15101,42938993
15102,153649174
15103,3540901457
15104,1122987759445127168
15105,947996207863009280
15106,1174340723581292545
15107,4825231918
15108,292654310
15109,1359232452837969921
15110,2713165067
15111,908354601228935169
15112,164620547
15113,146886655
15114,173616248
15115,1594284228
15116,304035406
15117,4251243893
15118,114597566
15119,305413243
15120,325118692
15121,1163089618948018176
15122,279426350
15123,1001215412162433024
15124,2349369183
15125,1255639057209659392
15126,166970332
15127,250802466
15128,753480312
15129,719325852920594432
15130,1181367713974964226
15131,3300950223
15132,239947135
15133,415020891
15134,142829070
15135,939272240427913216
15136,234178440
15137,1273615474463584256
15138,207824592
15139,2338377464
15140,1323088763057295363
15141,266901286
15142,481623184
15143,988449612959748096
15144,766480913320579072
15145,143008399
15146,396036076
15147,40883424
15148,43232370
15149,985907108
15150,531234653
15151,119516105
15152,177381937
15153,309172658
15154,360981981
15155,788143327694688256
15156,479069805
15157,4822107471
15158,706450510774194176
15159,162451906
15160,888367821146771456
15161,290329419
15162,3347264195
15163,1260567905328136196
15164,489578619
15165,1267262847660314624
15166,484265815
15167,1322878973232271361
15168,3049421509
15169,1291181211310788608
15170,209003727
15171,1242205745329975299
15172,1167612411106549760
15173,730665301
15174,1290669399838425090
15175,3882094395
15176,345624195
15177,1541015539
15178,349896414
15179,170857908
15180,111327825
15181,1219807802685829120
15182,411180686
15183,529783452
15184,864334227445137409
15185,915471595
15186,1218675990454591489
15187,1341727350396956673
15188,285075677
15189,2763231340
15190,192208402
15191,999031882015789057
15192,1327976454504800259
15193,3192966597
15194,561783999
15195,1299018303344717825
15196,166853291
15197,2555726052
15198,1284996634825367552
15199,300361650
15200,1294781299866181632
15201,277236373
15202,2668381278
15203,10185582
15204,130999274
15205,2184307610
15206,331937236
15207,1209784207943356416
15208,219346628
15209,2424631146
15210,104695438
15211,2596362229
15212,1007403439440257025
15213,494218672
15214,1232112270156713984
15215,1239283809239158784
15216,1096915514
15217,2950389857
15218,151493448
15219,3044386697
15220,890008019039383552
15221,1162484045701365760
15222,553001561
15223,2696880781
15224,1283665347036565504
15225,123754782
15226,1005663917555765249
15227,67145360
15228,109873888
15229,2203520982
15230,1598350321
15231,567237242
15232,134518663
15233,882003917617418240
15234,1369664087114866691
15235,809720129156050944
15236,2863284671
15237,546337051
15238,443269544
15239,2279530651
15240,1099462045014069248
15241,4830434841
15242,142510095
15243,4647418456
15244,4848204664
15245,826244576268734464
15246,246607956
15247,1223383395369136129
15248,4839826433
15249,1250228342
15250,186454605
15251,1336619703813480449
15252,3130782616
15253,1313188538524094464
15254,1048717362235682816
15255,139789688
15256,828712889645146112
15257,865242130125651968
15258,4730494336
15259,841285575177076736
15260,1636266222
15261,2165876184
15262,224491225
15263,197273100
15264,195291565
15265,336984318
15266,164042957
15267,1134576222955028480
15268,78713309
15269,1177173980
15270,61086170
15271,173946210
15272,257167033
15273,1048645724047589376
15274,1168811787082444803
15275,756073988
15276,3293888624
15277,162187490
15278,19830156
15279,184589949
15280,91889703
15281,2330723140
15282,2746868634
15283,3671079079
15284,1152122665932611584
15285,621591226
15286,256649230
15287,1353735604132065281
15288,185198902
15289,3306631060
15290,603942871
15291,1551420468
15292,4726819287
15293,1968887310
15294,362892316
15295,2759103792
15296,968004011508019200
15297,1470346340
15298,1010562503322071046
15299,1116541046966632454
15300,396554010
15301,2769280281
15302,755645274
15303,248689373
15304,1000712214842675201
15305,355038856
15306,738057513921351680
15307,1204170850917855232
15308,935279420
15309,4237170443
15310,1296152035398754304
15311,1288506188448112640
15312,14779015
15313,925507909596909571
15314,228425478
15315,186696833
15316,2218631096
15317,1346200468016525312
15318,2582858150
15319,3373326538
15320,169277863
15321,1084358814
15322,1149807560
15323,310418658
15324,957953906
15325,881965327738949632
15326,294227787
15327,133003956
15328,304830228
15329,197183612
15330,77225078
15331,208670699
15332,135243010
15333,1435487131
15334,2619908628
15335,316946162
15336,2168642235
15337,759925364122497024
15338,827694334006935552
15339,779076428675579904
15340,253321564
15341,1036587868653805569
15342,2163252277
15343,150796442
15344,167899610
15345,1368358284688846850
15346,296330347
15347,349974312
15348,3220375469
15349,2316933988
15350,1331797370032492545
15351,209274138
15352,2582538624
15353,1179911265235488770
15354,164820731
15355,126330851
15356,548553533
15357,144984618
15358,618636006
15359,171343642
15360,1155984704719470592
15361,255731501
15362,241241738
15363,3009334558
15364,127853186
15365,1087838470209499136
15366,1273761976070615041
15367,966818503524323328
15368,45629563
15369,83164471
15370,415805812
15371,18761819
15372,1373331087020199936
15373,28819631
15374,732639007746740225
15375,131343701
15376,1011248068254199809
15377,177548640
15378,1295124857399762945
15379,2637058777
15380,764082547936591872
15381,169154717
15382,158497464
15383,278248364
15384,2369848597
15385,1241387440625061894
15386,1364964123390455813
15387,68542326
15388,163230713
15389,202347117
15390,1281653379702370305
15391,1382005890
15392,1279892627953987590
15393,1256049485081427968
15394,2207980004
15395,1249841741349486599
15396,1328420488868147201
15397,998553644
15398,2712625611
15399,870812044790050816
15400,877532201252003841
15401,75372610
15402,540434743
15403,128908623
15404,1041277975
15405,4028708099
15406,1051221002859044864
15407,153092008
15408,3225628457
15409,880239418459774976
15410,43928706
15411,213129679
15412,1078660870673256448
15413,263754748
15414,50678035
15415,216801295
15416,855668113
15417,1208391977831739392
15418,76422474
15419,748772319233921025
15420,152049218
15421,54400625
15422,1242257706439700480
15423,953048806437851137
15424,1262096498399031297
15425,104639518
15426,1634511739
15427,4144928860
15428,912026826733703170
15429,1323261588
15430,1173541832
15431,2222517178
15432,1447685431
15433,800945202
15434,37096159
15435,1207648447123333120
15436,196434595
15437,177927558
15438,243628971
15439,904946757636902914
15440,2917823817
15441,3332886232
15442,1175142159403630593
15443,322432866
15444,213857996
15445,1114000484359200769
15446,2701106364
15447,131310260
15448,1182119776006660097
15449,2162122750
15450,2227138879
15451,596478323
15452,1258352010635751426
15453,911310561316605952
15454,309718762
15455,162018366
15456,1150092204402192385
15457,94169507
15458,85159867
15459,140235303
15460,1128802532971732998
15461,393216002
15462,1189548326972252160
15463,98498439
15464,1142816555950137345
15465,4750006408
15466,66690483
15467,2523825218
15468,376232988
15469,935568623476838401
15470,922134329127505921
15471,334881222
15472,1173738230
15473,2159339254
15474,825008970435854336
15475,1163085730551402501
15476,716475408
15477,1333369475324915716
15478,1210542591072178177
15479,178823441
15480,3438634197
15481,525538686
15482,1249051913477373952
15483,259236495
15484,3202440778
15485,1243265094538203137
15486,841729916332888065
15487,2862569044
15488,208712655
15489,1287171845586857985
15490,2242999086
15491,1137410524134744064
15492,1378402116
15493,312688930
15494,4486588942
15495,450098050
15496,61592564
15497,249463532
15498,47660655
15499,1135587619646128128
15500,348243889
15501,755537431882002433
15502,1184483672
15503,1186123522386608129
15504,879753876731244548
15505,991150390006730752
15506,853763138
15507,38782874
15508,1198198435
15509,356208552
15510,334967920
15511,32184719
15512,434560060
15513,2510656505
15514,335092058
15515,1189012268111060992
15516,65106920
15517,982788756548866049
15518,140905124
15519,1111644655
15520,49821852
15521,301709608
15522,1120338066269511685
15523,2806480757
15524,139279206
15525,1139989309451329536
15526,870727776340455424
15527,839182078335926272
15528,891511246368985089
15529,991858487884951552
15530,2757779650
15531,816024738589982720
15532,892397441772924928
15533,3248608307
15534,256615107
15535,1447823168
15536,1188573000729333761
15537,186695445
15538,1660439300
15539,370993465
15540,3235859277
15541,132762269
15542,243817631
15543,103001571
15544,901616815721373696
15545,1353140635
15546,566843867
15547,700788133177139200
15548,842695100
15549,3042288375
15550,278570673
15551,92805031
15552,1075461754052927488
15553,445367019
15554,209359633
15555,174868768
15556,2439552350
15557,1100197359076679681
15558,925537764472492032
15559,415801720
15560,277289445
15561,215360530
15562,1157002754440798209
15563,473890472
15564,1154371049246666754
15565,4160175261
15566,248594150
15567,347340814
15568,171104859
15569,555567684
15570,148020253
15571,1319598567296741377
15572,182419723
15573,1312789698478211073
15574,235688281
15575,1027613396659838976
15576,700785752808955904
15577,749710678211067904
15578,803496560
15579,51864348
15580,933074082987413504
15581,745588428738273280
15582,1300793995627462658
15583,226337007
15584,716309133218209792
15585,449412376
15586,2508375672
15587,177767829
15588,1347551156
15589,1511738096
15590,626669524
15591,1139937225527967744
15592,178483002
15593,2447953159
15594,988096767865556995
15595,2949365092
15596,1015355626732642306
15597,17678576
15598,774392146749194242
15599,1284724867
15600,733802054322376707
15601,842800116
15602,1252049536249462784
15603,567309943
15604,595742210
15605,1157078873974235137
15606,2350012362
15607,166692322
15608,1068694704710189056
15609,161484137
15610,1421218686
15611,145329447
15612,62410282
15613,841356086187819008
15614,2749829034
15615,1082041898469126144
15616,161353938
15617,1198552866799136768
15618,1051395704
15619,114996899
15620,146554716
15621,823971391821250560
15622,45053279
15623,196757633
15624,997919166198894593
15625,1252663955547459586
15626,859951173104697345
15627,8596402
15628,1134818094759784448
15629,197092904
15630,2349473132
15631,1055200613120774149
15632,560133706
15633,4721313463
15634,2974482839
15635,838962540
15636,165752996
15637,197392979
15638,932755838
15639,1079689660329353216
15640,1244986485406863362
15641,880762092093100032
15642,3349245275
15643,1243657357403529222
15644,1093228214690959363
15645,807206091201384448
15646,321652274
15647,226793289
15648,2889195315
15649,1049690888933380097
15650,1654030746
15651,395692378
15652,2199842281
15653,210927572
15654,145880116
15655,1282827483709087746
15656,1489399164
15657,3077292416
15658,103870845
15659,452322698
15660,119157110
15661,564682653
15662,962629700
15663,388676577
15664,145681203
15665,151281359
15666,904050018524553216
15667,883980642685505536
15668,4780250435
15669,1288586705067560967
15670,348627852
15671,184245180
15672,75851654
15673,261398769
15674,1144703913486180354
15675,1046594421289103360
15676,1541614854
15677,37993776
15678,74490526
15679,932620170220228608
15680,1522338079
15681,1320768655618150401
15682,144321014
15683,162430251
15684,4433441123
15685,1155253546394275840
15686,1164998304423403522
15687,1875306188
15688,1126149852
15689,197791122
15690,3010763988
15691,272942273
15692,767155995671982080
15693,1111357633976565761
15694,190434769
15695,1290296934725558277
15696,4087087275
15697,1659527748
15698,2595631321
15699,517485247
15700,1219747840987160579
15701,800842329636634625
15702,113659088
15703,1231973315306192896
15704,1168313142151192580
15705,217655290
15706,1047247291613175809
15707,2353285654
15708,811002252
15709,970041207920488448
15710,1264932784663126016
15711,1116375370062864385
15712,1223207687770513409
15713,1263326653238951937
15714,79672462
15715,1202951216512282626
15716,1676670056
15717,167907705
15718,2397012764
15719,776423706402971648
15720,4138632795
15721,135028675
15722,128621897
15723,321135505
15724,955621407135854595
15725,1240339345271336961
15726,743094485941358592
15727,899295314494054400
15728,1241435920173326347
15729,466137696
15730,1544378821
15731,101566558
15732,749379297018871808
15733,88569987
15734,4657089975
15735,808053023247335424
15736,803632771499520000
15737,3342026669
15738,141952604
15739,1195010655021084675
15740,69283771
15741,19809476
15742,1593589956
15743,771841009
15744,214986628
15745,1265248837
15746,1615250930
15747,1205220073700577280
15748,2570104899
15749,508799001
15750,1036993921308610560
15751,159465248
15752,1370053205086892037
15753,1338784607932739585
15754,1852097473
15755,534657206
15756,200511382
15757,164900117
15758,162419093
15759,550476836
15760,1243508850189381632
15761,303464900
15762,1357402436932038658
15763,1044929228461027328
15764,580198735
15765,886351599387496452
15766,1237797972613763073
15767,389822311
15768,199146775
15769,1082815581143949313
15770,1225783765651292161
15771,145244211
15772,54338577
15773,142828700
15774,221486871
15775,979329064736608257
15776,2611768156
15777,617362019
15778,1032360916397056000
15779,103912705
15780,1164908636
15781,208645875
15782,718566686153170945
15783,1222217153455235073
15784,482389177
15785,132609519
15786,175092987
15787,193432157
15788,368022086
15789,1149415262220967937
15790,2601902491
15791,83452277
15792,1032457518625239040
15793,77776482
15794,1115089537179496448
15795,208562667
15796,140169251
15797,294903530
15798,976943796515721216
15799,208560524
15800,27586430
15801,190454110
15802,147252077
15803,1010895960275324933
15804,1353035450
15805,1134052128
15806,179669951
15807,877283810605510658
15808,1115825029
15809,3093702082
15810,731622529928990721
15811,3099190497
15812,840509305
15813,137554146
15814,126054908
15815,145450554
15816,706642764621070337
15817,2386003861
15818,472405744
15819,1208044816904474624
15820,349713622
15821,262157214
15822,196984141
15823,1665003607
15824,187054630
15825,3290481442
15826,82675674
15827,1164354038307205120
15828,891464812043145216
15829,172353254
15830,2199749040
15831,269154469
15832,739259737448009729
15833,513289112
15834,4761175936
15835,1216558972913770496
15836,935647876314796032
15837,1638319430
15838,1002340367751106561
15839,233283745
15840,848525933380341760
15841,931108060889837568
15842,1342944775
15843,342708897
15844,1267925704689291267
15845,718118661567942664
15846,187774007
15847,1344597934399250438
15848,938580211473502208
15849,835302672580370432
15850,531207987
15851,1193168425771831297
15852,584810441
15853,178995064
15854,4808212222
15855,1124826164009238529
15856,208165465
15857,131068673
15858,1016398046
15859,718147776
15860,258765276
15861,1061783473
15862,3406024732
15863,2583140046
15864,785145042763526144
15865,2353168952
15866,451153298
15867,1206992479045783554
15868,32702499
15869,189566555
15870,3397285300
15871,389086737
15872,229706470
15873,69213435
15874,4795042227
15875,18294235
15876,3226803329
15877,1422755167
15878,1044197900597825536
15879,1383850728
15880,41259028
15881,3807320535
15882,257981798
15883,1340892411837485056
15884,806554621116350465
15885,1329514048254259205
15886,176975606
15887,3054764301
15888,88823330
15889,1160581935242067968
15890,303944701
15891,1050418659888390152
15892,877297781823746048
15893,1369655120
15894,260783052
15895,1240977900679110658
15896,1180619412992385024
15897,751520414262779904
15898,405235817
15899,4561661353
15900,119348551
15901,956317848
15902,377075822
15903,186691980
15904,1211340891375333376
15905,144599300
15906,1953048686
15907,1118960265314340866
15908,445007038
15909,261447088
15910,1363437546
15911,152919277
15912,1364300603044823043
15913,877884232722501632
15914,245153343
15915,1327658848296046594
15916,1697837851
15917,3431965715
15918,997333362
15919,1288303515845234690
15920,730899477654081537
15921,127967503
15922,2228209194
15923,1362507329757995011
15924,259763826
15925,1008782176610144256
15926,597404722
15927,1380077610
15928,256239024
15929,317759419
15930,124627222
15931,102480973
15932,1462248667
15933,1261415517782507521
15934,319294428
15935,438872423
15936,2372440289
15937,149402136
15938,1124477627341922304
15939,134627020
15940,137411905
15941,43748845
15942,1922974531
15943,1366464857395109888
15944,184460563
15945,2276520595
15946,145655561
15947,741803922
15948,85651772
15949,1330500832350113793
15950,1043813342580756485
15951,37087283
15952,1154590224
15953,931974454233763840
15954,778104787510431744
15955,538602358
15956,596773471
15957,1108417040120012804
15958,2734670913
15959,498940479
15960,1144253102524174339
15961,1189026026782941184
15962,313462866
15963,146153141
15964,111180188
15965,452432005
15966,1406821044
15967,289685744
15968,48487770
15969,382809022
15970,147741744
15971,1362701162
15972,4161303617
15973,740017267308630017
15974,2740605262
15975,877898659458949121
15976,447288253
15977,739328912
15978,635604538
15979,145414019
15980,1359150922279116805
15981,75124130
15982,154858479
15983,1353736819700064258
15984,330046741
15985,984481214789767169
15986,1480704414
15987,1084662608299466752
15988,733455713494806528
15989,17683410
15990,119615367
15991,61596652
15992,883444339409645568
15993,414996532
15994,190323575
15995,901492480079785985
15996,350508181
15997,218183052
15998,1135676425120428033
15999,178701976
16000,1624468212
16001,2436875445
16002,1095340499072765952
16003,1303496987346698241
16004,160635641
16005,52247080
16006,877189331647180806
16007,1240259358530953216
16008,714225600844677121
16009,991161287840329734
16010,1195481646109265920
16011,2736455524
16012,84368855
16013,156336457
16014,1025577048562126848
16015,242607222
16016,316832285
16017,1078420910951092225
16018,804515472167288834
16019,618287806
16020,1323437986982305796
16021,3339556085
16022,716775414362939392
16023,709485488135086080
16024,724245458
16025,149550817
16026,259131065
16027,369083907
16028,122081213
16029,186818471
16030,2381191612
16031,315481931
16032,1215471336811913216
16033,1133697039114657798
16034,1329028732183601156
16035,2178402951
16036,2846083090
16037,1165505476987183104
16038,2352293238
16039,1001522970580398082
16040,348780903
16041,497456438
16042,452334941
16043,455968551
16044,17654089
16045,138805010
16046,168317458
16047,1135649316008353797
16048,183290655
16049,998326004585320448
16050,225235145
16051,188679281
16052,1311146790247378946
16053,1268628635398832129
16054,1278900560540979206
16055,3313422429
16056,711710409322057728
16057,1007814846
16058,3642882136
16059,472655358
16060,1235485946126229505
16061,375784759
16062,1204088199443865601
16063,1156970333213208576
16064,1537653132
16065,1015304686340116480
16066,415554572
16067,301520138
16068,159968813
16069,1082281988520857600
16070,1229894436886401025
16071,573203560
16072,1161120269735538688
16073,4196856351
16074,2408743312
16075,1164233616160899072
16076,955940332495081472
16077,1533176420
16078,555594384
16079,1237833702
16080,187621580
16081,166174123
16082,1289288647
16083,1234925484
16084,2765244448
16085,162142085
16086,719647313241731073
16087,1243282914542006276
16088,291496724
16089,590370584
16090,150857966
16091,1319147111213109249
16092,782038517727780864
16093,1089675710107697152
16094,1023008492117008384
16095,1255173498
16096,560539866
16097,708017221080059904
16098,85466374
16099,3100672497
16100,273698964
16101,43564780
16102,148417926
16103,905501650324004864
16104,2475106641
16105,428561643
16106,156848930
16107,91683909
16108,1209212118526021638
16109,2891580537
16110,199108854
16111,920489334008090625
16112,1267167753867268099
16113,752949872
16114,1296183742004854784
16115,908004932
16116,2688025814
16117,1468644384
16118,3059807440
16119,163198473
16120,210635524
16121,26163791
16122,148388210
16123,405033502
16124,32401333
16125,705414308
16126,75178358
16127,4624948529
16128,2369493301
16129,147319521
16130,2379696240
16131,204159646
16132,883808683230101504
16133,142397824
16134,1305635524879831040
16135,1181900708616048640
16136,1011153944
16137,4505729433
16138,1283993344889229312
16139,1297390837
16140,557319566
16141,892209824
16142,2311005938
16143,40159087
16144,345063935
16145,727706622194233346
16146,707629177172840448
16147,1287158828253970439
16148,37312595
16149,1313913789666996225
16150,51538880
16151,1227646997336862722
16152,154051473
16153,1009920625
16154,39683135
16155,700068108
16156,742780879467085824
16157,1335606700972400641
16158,2386296824
16159,407185581
16160,1198744862
16161,138096050
16162,1176005274605445120
16163,889920091525189632
16164,150662751
16165,620107148
16166,1249892637085237258
16167,1953162006
16168,957365200365158401
16169,157863662
16170,1193645199890751488
16171,133831254
16172,232410590
16173,1361526861357006848
16174,4144776443
16175,532745897
16176,107569202
16177,232427078
16178,1264988496885940226
16179,2209617655
16180,933146968985088000
16181,1418348443
16182,716801926919299072
16183,4774564433
16184,1147233138751475714
16185,1037166229008646144
16186,869603341478899715
16187,2539373832
16188,1216398004267159552
16189,2925179363
16190,729417224042254336
16191,948751118015893504
16192,1163628875479470080
16193,138067621
16194,967246564119994368
16195,167918366
16196,277494869
16197,382059856
16198,89897189
16199,967914730340995072
16200,533557473
16201,1323839890858135553
16202,163571108
16203,410750634
16204,2319405038
16205,1239971276296458240
16206,126800398
16207,3227258164
16208,365771799
16209,156637398
16210,1195023122401026048
16211,3298630245
16212,1256941741
16213,187743373
16214,148468508
16215,345191254
16216,128688978
16217,1473276367
16218,839095743612923906
16219,1189481259938078720
16220,1242120430804176903
16221,186287577
16222,1098661291781210112
16223,165454308
16224,751159220007993344
16225,152000875
16226,1499825328
16227,169933936
16228,1356650920445173770
16229,4868155870
16230,1303019938924421120
16231,144280562
16232,580200412
16233,523220915
16234,1067454721517150209
16235,4749429393
16236,324500200
16237,188961683
16238,1193833636681932800
16239,1209502328551817217
16240,939138718052573184
16241,21203832
16242,562171833
16243,1329815728959139848
16244,2564495622
16245,186570446
16246,702137329
16247,412379197
16248,173629020
16249,249618215
16250,196866815
16251,220861731
16252,227127529
16253,37279668
16254,199696776
16255,2190556763
16256,719200065
16257,414384736
16258,554785512
16259,399167196
16260,234596704
16261,127991688
16262,194459450
16263,2600269050
